index,x,y
a-25.2x7.2,-25.2,7.2
a-21.6x7.2,-21.6,7.2
a-18x7.2,-18,7.2
a-14.4x7.2,-14.4,7.2
a-10.8x7.2,-10.8,7.2
a-7.2x7.2,-7.2,7.2
a-3.6x7.2,-3.6,7.2
a0x7.2,0,7.2
a3.6x7.2,3.6,7.2
a7.2x7.2,7.2,7.2
a10.8x7.2,10.8,7.2
a14.4x7.2,14.4,7.2
a18x7.2,18,7.2
a21.6x7.2,21.6,7.2
a25.2x7.2,25.2,7.2
a28.8x7.2,28.8,7.2
a32.4x7.2,32.4,7.2
a36x7.2,36,7.2
a39.6x7.2,39.6,7.2
a43.2x7.2,43.2,7.2
a46.8x7.2,46.8,7.2
a50.4x7.2,50.4,7.2
a54x7.2,54,7.2
a57.6x7.2,57.6,7.2
a61.2x7.2,61.2,7.2
a64.8x7.2,64.8,7.2
a68.4x7.2,68.4,7.2
a72x7.2,72,7.2
a75.6x7.2,75.6,7.2
a79.2x7.2,79.2,7.2
a82.8x7.2,82.8,7.2
a86.4x7.2,86.4,7.2
a90x7.2,90,7.2
a93.6x7.2,93.6,7.2
a97.2x7.2,97.2,7.2
a100.8x7.2,100.8,7.2
a104.4x7.2,104.4,7.2
a108x7.2,108,7.2
a111.6x7.2,111.6,7.2
a115.2x7.2,115.2,7.2
a118.8x7.2,118.8,7.2
a122.4x7.2,122.4,7.2
a126x7.2,126,7.2
a129.6x7.2,129.6,7.2
a133.2x7.2,133.2,7.2
a136.8x7.2,136.8,7.2
a140.4x7.2,140.4,7.2
a144x7.2,144,7.2
a147.6x7.2,147.6,7.2
a151.2x7.2,151.2,7.2
a154.8x7.2,154.8,7.2
a158.4x7.2,158.4,7.2
a162x7.2,162,7.2
a165.6x7.2,165.6,7.2
a169.2x7.2,169.2,7.2
a172.8x7.2,172.8,7.2
a176.4x7.2,176.4,7.2
a-180x10.8,-180,10.8
a-176.4x10.8,-176.4,10.8
a-172.8x10.8,-172.8,10.8
a-169.2x10.8,-169.2,10.8
a-165.6x10.8,-165.6,10.8
a-162x10.8,-162,10.8
a-158.4x10.8,-158.4,10.8
a-154.8x10.8,-154.8,10.8
a-151.2x10.8,-151.2,10.8
a-147.6x10.8,-147.6,10.8
a-144x10.8,-144,10.8
a-140.4x10.8,-140.4,10.8
a-136.8x10.8,-136.8,10.8
a-133.2x10.8,-133.2,10.8
a-129.6x10.8,-129.6,10.8
a-126x10.8,-126,10.8
a-122.4x10.8,-122.4,10.8
a-118.8x10.8,-118.8,10.8
a-115.2x10.8,-115.2,10.8
a-111.6x10.8,-111.6,10.8
a-108x10.8,-108,10.8
a-104.4x10.8,-104.4,10.8
a-100.8x10.8,-100.8,10.8
a-97.2x10.8,-97.2,10.8
a-93.6x10.8,-93.6,10.8
a-90x10.8,-90,10.8
a-86.4x10.8,-86.4,10.8
a-82.8x10.8,-82.8,10.8
a-79.2x10.8,-79.2,10.8
a-75.6x10.8,-75.6,10.8
a-72x10.8,-72,10.8
a-68.4x10.8,-68.4,10.8
a-64.8x10.8,-64.8,10.8
a-61.2x10.8,-61.2,10.8
a-57.6x10.8,-57.6,10.8
a-54x10.8,-54,10.8
a-50.4x10.8,-50.4,10.8
a-46.8x10.8,-46.8,10.8
a-43.2x10.8,-43.2,10.8
a-39.6x10.8,-39.6,10.8
a-36x10.8,-36,10.8
a-32.4x10.8,-32.4,10.8
a-28.8x10.8,-28.8,10.8
a-25.2x10.8,-25.2,10.8
a-21.6x10.8,-21.6,10.8
a-18x10.8,-18,10.8
a-14.4x10.8,-14.4,10.8
a-10.8x10.8,-10.8,10.8
a-7.2x10.8,-7.2,10.8
a-3.6x10.8,-3.6,10.8
a0x10.8,0,10.8
a3.6x10.8,3.6,10.8
a7.2x10.8,7.2,10.8
a10.8x10.8,10.8,10.8
a14.4x10.8,14.4,10.8
a18x10.8,18,10.8
a21.6x10.8,21.6,10.8
a25.2x10.8,25.2,10.8
a28.8x10.8,28.8,10.8
a32.4x10.8,32.4,10.8
a36x10.8,36,10.8
a39.6x10.8,39.6,10.8
a43.2x10.8,43.2,10.8
a46.8x10.8,46.8,10.8
a50.4x10.8,50.4,10.8
a54x10.8,54,10.8
a57.6x10.8,57.6,10.8
a61.2x10.8,61.2,10.8
a64.8x10.8,64.8,10.8
a68.4x10.8,68.4,10.8
a72x10.8,72,10.8
a75.6x10.8,75.6,10.8
a79.2x10.8,79.2,10.8
a82.8x10.8,82.8,10.8
a86.4x10.8,86.4,10.8
a90x10.8,90,10.8
a93.6x10.8,93.6,10.8
a97.2x10.8,97.2,10.8
a100.8x10.8,100.8,10.8
a104.4x10.8,104.4,10.8
a108x10.8,108,10.8
a111.6x10.8,111.6,10.8
a115.2x10.8,115.2,10.8
a118.8x10.8,118.8,10.8
a122.4x10.8,122.4,10.8
a126x10.8,126,10.8
a129.6x10.8,129.6,10.8
a133.2x10.8,133.2,10.8
a136.8x10.8,136.8,10.8
a140.4x10.8,140.4,10.8
a144x10.8,144,10.8
a147.6x10.8,147.6,10.8
a151.2x10.8,151.2,10.8
a154.8x10.8,154.8,10.8
a158.4x10.8,158.4,10.8
a162x10.8,162,10.8
a165.6x10.8,165.6,10.8
a169.2x10.8,169.2,10.8
a172.8x10.8,172.8,10.8
a176.4x10.8,176.4,10.8
a-180x14.4,-180,14.4
a-176.4x14.4,-176.4,14.4
a-172.8x14.4,-172.8,14.4
a-169.2x14.4,-169.2,14.4
a-165.6x14.4,-165.6,14.4
a-162x14.4,-162,14.4
a-158.4x14.4,-158.4,14.4
a-154.8x14.4,-154.8,14.4
a-151.2x14.4,-151.2,14.4
a-147.6x14.4,-147.6,14.4
a-144x14.4,-144,14.4
a-140.4x14.4,-140.4,14.4
a-136.8x14.4,-136.8,14.4
a-133.2x14.4,-133.2,14.4
a-129.6x14.4,-129.6,14.4
a-126x14.4,-126,14.4
a-122.4x14.4,-122.4,14.4
a-118.8x14.4,-118.8,14.4
a-115.2x14.4,-115.2,14.4
a-111.6x14.4,-111.6,14.4
a-108x14.4,-108,14.4
a-104.4x14.4,-104.4,14.4
a-100.8x14.4,-100.8,14.4
a-97.2x14.4,-97.2,14.4
a-93.6x14.4,-93.6,14.4
a-90x14.4,-90,14.4
a-86.4x14.4,-86.4,14.4
a-82.8x14.4,-82.8,14.4
a-79.2x14.4,-79.2,14.4
a-75.6x14.4,-75.6,14.4
a-72x14.4,-72,14.4
a-68.4x14.4,-68.4,14.4
a-64.8x14.4,-64.8,14.4
a-61.2x14.4,-61.2,14.4
a-57.6x14.4,-57.6,14.4
a-54x14.4,-54,14.4
a-50.4x14.4,-50.4,14.4
a-46.8x14.4,-46.8,14.4
a-43.2x14.4,-43.2,14.4
a-39.6x14.4,-39.6,14.4
a-36x14.4,-36,14.4
a-32.4x14.4,-32.4,14.4
a-28.8x14.4,-28.8,14.4
a-25.2x14.4,-25.2,14.4
a-21.6x14.4,-21.6,14.4
a-18x14.4,-18,14.4
a-14.4x14.4,-14.4,14.4
a-10.8x14.4,-10.8,14.4
a-7.2x14.4,-7.2,14.4
a-3.6x14.4,-3.6,14.4
a0x14.4,0,14.4
a3.6x14.4,3.6,14.4
a7.2x14.4,7.2,14.4
a10.8x14.4,10.8,14.4
a14.4x14.4,14.4,14.4
a18x14.4,18,14.4
a21.6x14.4,21.6,14.4
a25.2x14.4,25.2,14.4
a28.8x14.4,28.8,14.4
a32.4x14.4,32.4,14.4
a36x14.4,36,14.4
a39.6x14.4,39.6,14.4
a43.2x14.4,43.2,14.4
a46.8x14.4,46.8,14.4
a50.4x14.4,50.4,14.4
a54x14.4,54,14.4
a57.6x14.4,57.6,14.4
a61.2x14.4,61.2,14.4
a64.8x14.4,64.8,14.4
a68.4x14.4,68.4,14.4
a72x14.4,72,14.4
a75.6x14.4,75.6,14.4
a79.2x14.4,79.2,14.4
a82.8x14.4,82.8,14.4
a86.4x14.4,86.4,14.4
a90x14.4,90,14.4
a93.6x14.4,93.6,14.4
a97.2x14.4,97.2,14.4
a100.8x14.4,100.8,14.4
a104.4x14.4,104.4,14.4
a108x14.4,108,14.4
a111.6x14.4,111.6,14.4
a115.2x14.4,115.2,14.4
a118.8x14.4,118.8,14.4
a122.4x14.4,122.4,14.4
a126x14.4,126,14.4
a129.6x14.4,129.6,14.4
a133.2x14.4,133.2,14.4
a136.8x14.4,136.8,14.4
a140.4x14.4,140.4,14.4
a144x14.4,144,14.4
a147.6x14.4,147.6,14.4
a151.2x14.4,151.2,14.4
a154.8x14.4,154.8,14.4
a158.4x14.4,158.4,14.4
a162x14.4,162,14.4
a165.6x14.4,165.6,14.4
a169.2x14.4,169.2,14.4
a172.8x14.4,172.8,14.4
a176.4x14.4,176.4,14.4
a-180x18,-180,18
a-176.4x18,-176.4,18
a-172.8x18,-172.8,18
a-169.2x18,-169.2,18
a-165.6x18,-165.6,18
a-162x18,-162,18
a-158.4x18,-158.4,18
a-154.8x18,-154.8,18
a-151.2x18,-151.2,18
a-147.6x18,-147.6,18
a-144x18,-144,18
a-140.4x18,-140.4,18
a-136.8x18,-136.8,18
a-133.2x18,-133.2,18
a-129.6x18,-129.6,18
a-126x18,-126,18
a-122.4x18,-122.4,18
a-118.8x18,-118.8,18
a-115.2x18,-115.2,18
a-111.6x18,-111.6,18
a-108x18,-108,18
a-104.4x18,-104.4,18
a-100.8x18,-100.8,18
a-97.2x18,-97.2,18
a-93.6x18,-93.6,18
a-90x18,-90,18
a-86.4x18,-86.4,18
a-82.8x18,-82.8,18
a-79.2x18,-79.2,18
a-75.6x18,-75.6,18
a-72x18,-72,18
a-68.4x18,-68.4,18
a-64.8x18,-64.8,18
a-61.2x18,-61.2,18
a-57.6x18,-57.6,18
a-54x18,-54,18
a-50.4x18,-50.4,18
a-46.8x18,-46.8,18
a-43.2x18,-43.2,18
a-39.6x18,-39.6,18
a-36x18,-36,18
a-32.4x18,-32.4,18
a-28.8x18,-28.8,18
a-25.2x18,-25.2,18
a-21.6x18,-21.6,18
a-18x18,-18,18
a-14.4x18,-14.4,18
a-10.8x18,-10.8,18
a-7.2x18,-7.2,18
a-3.6x18,-3.6,18
a0x18,0,18
a3.6x18,3.6,18
a7.2x18,7.2,18
a10.8x18,10.8,18
a14.4x18,14.4,18
a18x18,18,18
a21.6x18,21.6,18
a25.2x18,25.2,18
a28.8x18,28.8,18
a32.4x18,32.4,18
a36x18,36,18
a39.6x18,39.6,18
a43.2x18,43.2,18
a46.8x18,46.8,18
a50.4x18,50.4,18
a54x18,54,18
a57.6x18,57.6,18
a61.2x18,61.2,18
a64.8x18,64.8,18
a68.4x18,68.4,18
a72x18,72,18
a75.6x18,75.6,18
a79.2x18,79.2,18
a82.8x18,82.8,18
a86.4x18,86.4,18
a90x18,90,18
a93.6x18,93.6,18
a97.2x18,97.2,18
a100.8x18,100.8,18
a104.4x18,104.4,18
a108x18,108,18
a111.6x18,111.6,18
a115.2x18,115.2,18
a118.8x18,118.8,18
a122.4x18,122.4,18
a126x18,126,18
a129.6x18,129.6,18
a133.2x18,133.2,18
a136.8x18,136.8,18
a140.4x18,140.4,18
a144x18,144,18
a147.6x18,147.6,18
a151.2x18,151.2,18
a154.8x18,154.8,18
a158.4x18,158.4,18
a162x18,162,18
a165.6x18,165.6,18
a169.2x18,169.2,18
a172.8x18,172.8,18
a176.4x18,176.4,18
a-180x21.6,-180,21.6
a-176.4x21.6,-176.4,21.6
a-172.8x21.6,-172.8,21.6
a-169.2x21.6,-169.2,21.6
a-165.6x21.6,-165.6,21.6
a-162x21.6,-162,21.6
a-158.4x21.6,-158.4,21.6
a-154.8x21.6,-154.8,21.6
a-151.2x21.6,-151.2,21.6
a-147.6x21.6,-147.6,21.6
a-144x21.6,-144,21.6
a-140.4x21.6,-140.4,21.6
a-136.8x21.6,-136.8,21.6
a-133.2x21.6,-133.2,21.6
a-129.6x21.6,-129.6,21.6
a-126x21.6,-126,21.6
a-122.4x21.6,-122.4,21.6
a-118.8x21.6,-118.8,21.6
a-115.2x21.6,-115.2,21.6
a-111.6x21.6,-111.6,21.6
a-108x21.6,-108,21.6
a-104.4x21.6,-104.4,21.6
a-100.8x21.6,-100.8,21.6
a-97.2x21.6,-97.2,21.6
a-93.6x21.6,-93.6,21.6
a-90x21.6,-90,21.6
a-86.4x21.6,-86.4,21.6
a-82.8x21.6,-82.8,21.6
a-79.2x21.6,-79.2,21.6
a-75.6x21.6,-75.6,21.6
a-72x21.6,-72,21.6
a-68.4x21.6,-68.4,21.6
a-64.8x21.6,-64.8,21.6
a-61.2x21.6,-61.2,21.6
a-57.6x21.6,-57.6,21.6
a-54x21.6,-54,21.6
a-50.4x21.6,-50.4,21.6
a-46.8x21.6,-46.8,21.6
a-43.2x21.6,-43.2,21.6
a-39.6x21.6,-39.6,21.6
a-36x21.6,-36,21.6
a-32.4x21.6,-32.4,21.6
a-28.8x21.6,-28.8,21.6
a-25.2x21.6,-25.2,21.6
a-21.6x21.6,-21.6,21.6
a-18x21.6,-18,21.6
a-14.4x21.6,-14.4,21.6
a-10.8x21.6,-10.8,21.6
a-7.2x21.6,-7.2,21.6
a-3.6x21.6,-3.6,21.6
a0x21.6,0,21.6
a3.6x21.6,3.6,21.6
a7.2x21.6,7.2,21.6
a10.8x21.6,10.8,21.6
a14.4x21.6,14.4,21.6
a18x21.6,18,21.6
a21.6x21.6,21.6,21.6
a25.2x21.6,25.2,21.6
a28.8x21.6,28.8,21.6
a32.4x21.6,32.4,21.6
a36x21.6,36,21.6
a39.6x21.6,39.6,21.6
a43.2x21.6,43.2,21.6
a46.8x21.6,46.8,21.6
a50.4x21.6,50.4,21.6
a54x21.6,54,21.6
a57.6x21.6,57.6,21.6
a61.2x21.6,61.2,21.6
a64.8x21.6,64.8,21.6
a68.4x21.6,68.4,21.6
a72x21.6,72,21.6
a75.6x21.6,75.6,21.6
a79.2x21.6,79.2,21.6
a82.8x21.6,82.8,21.6
a86.4x21.6,86.4,21.6
a90x21.6,90,21.6
a93.6x21.6,93.6,21.6
a97.2x21.6,97.2,21.6
a100.8x21.6,100.8,21.6
a104.4x21.6,104.4,21.6
a108x21.6,108,21.6
a111.6x21.6,111.6,21.6
a115.2x21.6,115.2,21.6
a118.8x21.6,118.8,21.6
a122.4x21.6,122.4,21.6
a126x21.6,126,21.6
a129.6x21.6,129.6,21.6
a133.2x21.6,133.2,21.6
a136.8x21.6,136.8,21.6
a140.4x21.6,140.4,21.6
a144x21.6,144,21.6
a147.6x21.6,147.6,21.6
a151.2x21.6,151.2,21.6
a154.8x21.6,154.8,21.6
a158.4x21.6,158.4,21.6
a162x21.6,162,21.6
a165.6x21.6,165.6,21.6
a169.2x21.6,169.2,21.6
a172.8x21.6,172.8,21.6
a176.4x21.6,176.4,21.6
a-180x25.2,-180,25.2
a-176.4x25.2,-176.4,25.2
a-172.8x25.2,-172.8,25.2
a-169.2x25.2,-169.2,25.2
a-165.6x25.2,-165.6,25.2
a-162x25.2,-162,25.2
a-158.4x25.2,-158.4,25.2
a-154.8x25.2,-154.8,25.2
a-151.2x25.2,-151.2,25.2
a-147.6x25.2,-147.6,25.2
a-144x25.2,-144,25.2
a-140.4x25.2,-140.4,25.2
a-136.8x25.2,-136.8,25.2
a-133.2x25.2,-133.2,25.2
a-129.6x25.2,-129.6,25.2
a-126x25.2,-126,25.2
a-122.4x25.2,-122.4,25.2
a-118.8x25.2,-118.8,25.2
a-115.2x25.2,-115.2,25.2
a-111.6x25.2,-111.6,25.2
a-108x25.2,-108,25.2
a-104.4x25.2,-104.4,25.2
a-100.8x25.2,-100.8,25.2
a-97.2x25.2,-97.2,25.2
a-93.6x25.2,-93.6,25.2
a-90x25.2,-90,25.2
a-86.4x25.2,-86.4,25.2
a-82.8x25.2,-82.8,25.2
a-79.2x25.2,-79.2,25.2
a-75.6x25.2,-75.6,25.2
a-72x25.2,-72,25.2
a-68.4x25.2,-68.4,25.2
a-64.8x25.2,-64.8,25.2
a-61.2x25.2,-61.2,25.2
a-57.6x25.2,-57.6,25.2
a-54x25.2,-54,25.2
a-50.4x25.2,-50.4,25.2
a-46.8x25.2,-46.8,25.2
a-43.2x25.2,-43.2,25.2
a-39.6x25.2,-39.6,25.2
a-36x25.2,-36,25.2
a-32.4x25.2,-32.4,25.2
a-28.8x25.2,-28.8,25.2
a-25.2x25.2,-25.2,25.2
a-21.6x25.2,-21.6,25.2
a-18x25.2,-18,25.2
a-14.4x25.2,-14.4,25.2
a-10.8x25.2,-10.8,25.2
a-7.2x25.2,-7.2,25.2
a-3.6x25.2,-3.6,25.2
a0x25.2,0,25.2
a3.6x25.2,3.6,25.2
a7.2x25.2,7.2,25.2
a10.8x25.2,10.8,25.2
a14.4x25.2,14.4,25.2
a18x25.2,18,25.2
a21.6x25.2,21.6,25.2
a25.2x25.2,25.2,25.2
a28.8x25.2,28.8,25.2
a32.4x25.2,32.4,25.2
a36x25.2,36,25.2
a39.6x25.2,39.6,25.2
a43.2x25.2,43.2,25.2
a46.8x25.2,46.8,25.2
a50.4x25.2,50.4,25.2
a54x25.2,54,25.2
a57.6x25.2,57.6,25.2
a61.2x25.2,61.2,25.2
a64.8x25.2,64.8,25.2
a68.4x25.2,68.4,25.2
a72x25.2,72,25.2
a75.6x25.2,75.6,25.2
a79.2x25.2,79.2,25.2
a82.8x25.2,82.8,25.2
a86.4x25.2,86.4,25.2
a90x25.2,90,25.2
a93.6x25.2,93.6,25.2
a97.2x25.2,97.2,25.2
a100.8x25.2,100.8,25.2
a104.4x25.2,104.4,25.2
a108x25.2,108,25.2
a111.6x25.2,111.6,25.2
a115.2x25.2,115.2,25.2
a118.8x25.2,118.8,25.2
a122.4x25.2,122.4,25.2
a126x25.2,126,25.2
a129.6x25.2,129.6,25.2
a133.2x25.2,133.2,25.2
a136.8x25.2,136.8,25.2
a140.4x25.2,140.4,25.2
a144x25.2,144,25.2
a147.6x25.2,147.6,25.2
a151.2x25.2,151.2,25.2
a154.8x25.2,154.8,25.2
a158.4x25.2,158.4,25.2
a162x25.2,162,25.2
a165.6x25.2,165.6,25.2
a169.2x25.2,169.2,25.2
a172.8x25.2,172.8,25.2
a176.4x25.2,176.4,25.2
a-180x28.8,-180,28.8
a-176.4x28.8,-176.4,28.8
a-172.8x28.8,-172.8,28.8
a-169.2x28.8,-169.2,28.8
a-165.6x28.8,-165.6,28.8
a-162x28.8,-162,28.8
a-158.4x28.8,-158.4,28.8
a-154.8x28.8,-154.8,28.8
a-151.2x28.8,-151.2,28.8
a-147.6x28.8,-147.6,28.8
a-144x28.8,-144,28.8
a-140.4x28.8,-140.4,28.8
a-136.8x28.8,-136.8,28.8
a-133.2x28.8,-133.2,28.8
a-129.6x28.8,-129.6,28.8
a-126x28.8,-126,28.8
a-122.4x28.8,-122.4,28.8
a-118.8x28.8,-118.8,28.8
a-115.2x28.8,-115.2,28.8
a-111.6x28.8,-111.6,28.8
a-108x28.8,-108,28.8
a-104.4x28.8,-104.4,28.8
a-100.8x28.8,-100.8,28.8
a-97.2x28.8,-97.2,28.8
a-93.6x28.8,-93.6,28.8
a-90x28.8,-90,28.8
a-86.4x28.8,-86.4,28.8
a-82.8x28.8,-82.8,28.8
a-79.2x28.8,-79.2,28.8
a-75.6x28.8,-75.6,28.8
a-72x28.8,-72,28.8
a-68.4x28.8,-68.4,28.8
a-64.8x28.8,-64.8,28.8
a-61.2x28.8,-61.2,28.8
a-57.6x28.8,-57.6,28.8
a-54x28.8,-54,28.8
a-50.4x28.8,-50.4,28.8
a-46.8x28.8,-46.8,28.8
a-43.2x28.8,-43.2,28.8
a-39.6x28.8,-39.6,28.8
a-36x28.8,-36,28.8
a-32.4x28.8,-32.4,28.8
a-28.8x28.8,-28.8,28.8
a-25.2x28.8,-25.2,28.8
a-21.6x28.8,-21.6,28.8
a-18x28.8,-18,28.8
a-14.4x28.8,-14.4,28.8
a-10.8x28.8,-10.8,28.8
a-7.2x28.8,-7.2,28.8
a-3.6x28.8,-3.6,28.8
a0x28.8,0,28.8
a3.6x28.8,3.6,28.8
a7.2x28.8,7.2,28.8
a10.8x28.8,10.8,28.8
a14.4x28.8,14.4,28.8
a18x28.8,18,28.8
a21.6x28.8,21.6,28.8
a25.2x28.8,25.2,28.8
a28.8x28.8,28.8,28.8
a32.4x28.8,32.4,28.8
a36x28.8,36,28.8
a39.6x28.8,39.6,28.8
a43.2x28.8,43.2,28.8
a46.8x28.8,46.8,28.8
a50.4x28.8,50.4,28.8
a54x28.8,54,28.8
a57.6x28.8,57.6,28.8
a61.2x28.8,61.2,28.8
a64.8x28.8,64.8,28.8
a68.4x28.8,68.4,28.8
a72x28.8,72,28.8
a75.6x28.8,75.6,28.8
a79.2x28.8,79.2,28.8
a82.8x28.8,82.8,28.8
a86.4x28.8,86.4,28.8
a90x28.8,90,28.8
a93.6x28.8,93.6,28.8
a97.2x28.8,97.2,28.8
a100.8x28.8,100.8,28.8
a104.4x28.8,104.4,28.8
a108x28.8,108,28.8
a111.6x28.8,111.6,28.8
a115.2x28.8,115.2,28.8
a118.8x28.8,118.8,28.8
a122.4x28.8,122.4,28.8
a126x28.8,126,28.8
a129.6x28.8,129.6,28.8
a133.2x28.8,133.2,28.8
a136.8x28.8,136.8,28.8
a140.4x28.8,140.4,28.8
a144x28.8,144,28.8
a147.6x28.8,147.6,28.8
a151.2x28.8,151.2,28.8
a154.8x28.8,154.8,28.8
a158.4x28.8,158.4,28.8
a162x28.8,162,28.8
a165.6x28.8,165.6,28.8
a169.2x28.8,169.2,28.8
a172.8x28.8,172.8,28.8
a176.4x28.8,176.4,28.8
a-180x32.4,-180,32.4
a-176.4x32.4,-176.4,32.4
a-172.8x32.4,-172.8,32.4
a-169.2x32.4,-169.2,32.4
a-165.6x32.4,-165.6,32.4
a-162x32.4,-162,32.4
a-158.4x32.4,-158.4,32.4
a-154.8x32.4,-154.8,32.4
a-151.2x32.4,-151.2,32.4
a-147.6x32.4,-147.6,32.4
a-144x32.4,-144,32.4
a-140.4x32.4,-140.4,32.4
a-136.8x32.4,-136.8,32.4
a-133.2x32.4,-133.2,32.4
a-129.6x32.4,-129.6,32.4
a-126x32.4,-126,32.4
a-122.4x32.4,-122.4,32.4
a-118.8x32.4,-118.8,32.4
a-115.2x32.4,-115.2,32.4
a-111.6x32.4,-111.6,32.4
a-108x32.4,-108,32.4
a-104.4x32.4,-104.4,32.4
a-100.8x32.4,-100.8,32.4
a-97.2x32.4,-97.2,32.4
a-93.6x32.4,-93.6,32.4
a-90x32.4,-90,32.4
a-86.4x32.4,-86.4,32.4
a-82.8x32.4,-82.8,32.4
a-79.2x32.4,-79.2,32.4
a-75.6x32.4,-75.6,32.4
a-72x32.4,-72,32.4
a-68.4x32.4,-68.4,32.4
a-64.8x32.4,-64.8,32.4
a-61.2x32.4,-61.2,32.4
a-57.6x32.4,-57.6,32.4
a-54x32.4,-54,32.4
a-50.4x32.4,-50.4,32.4
a-46.8x32.4,-46.8,32.4
a-43.2x32.4,-43.2,32.4
a-39.6x32.4,-39.6,32.4
a-36x32.4,-36,32.4
a-32.4x32.4,-32.4,32.4
a-28.8x32.4,-28.8,32.4
a-25.2x32.4,-25.2,32.4
a-21.6x32.4,-21.6,32.4
a-18x32.4,-18,32.4
a-14.4x32.4,-14.4,32.4
a-10.8x32.4,-10.8,32.4
a-7.2x32.4,-7.2,32.4
a-3.6x32.4,-3.6,32.4
a0x32.4,0,32.4
a3.6x32.4,3.6,32.4
a7.2x32.4,7.2,32.4
a10.8x32.4,10.8,32.4
a14.4x32.4,14.4,32.4
a18x32.4,18,32.4
a21.6x32.4,21.6,32.4
a25.2x32.4,25.2,32.4
a28.8x32.4,28.8,32.4
a32.4x32.4,32.4,32.4
a36x32.4,36,32.4
a39.6x32.4,39.6,32.4
a43.2x32.4,43.2,32.4
a46.8x32.4,46.8,32.4
a50.4x32.4,50.4,32.4
a54x32.4,54,32.4
a57.6x32.4,57.6,32.4
a61.2x32.4,61.2,32.4
a64.8x32.4,64.8,32.4
a68.4x32.4,68.4,32.4
a72x32.4,72,32.4
a75.6x32.4,75.6,32.4
a79.2x32.4,79.2,32.4
a82.8x32.4,82.8,32.4
a86.4x32.4,86.4,32.4
a90x32.4,90,32.4
a93.6x32.4,93.6,32.4
a97.2x32.4,97.2,32.4
a100.8x32.4,100.8,32.4
a104.4x32.4,104.4,32.4
a108x32.4,108,32.4
a111.6x32.4,111.6,32.4
a115.2x32.4,115.2,32.4
a118.8x32.4,118.8,32.4
a122.4x32.4,122.4,32.4
a126x32.4,126,32.4
a129.6x32.4,129.6,32.4
a133.2x32.4,133.2,32.4
a136.8x32.4,136.8,32.4
a140.4x32.4,140.4,32.4
a144x32.4,144,32.4
a147.6x32.4,147.6,32.4
a151.2x32.4,151.2,32.4
a154.8x32.4,154.8,32.4
a158.4x32.4,158.4,32.4
a162x32.4,162,32.4
a165.6x32.4,165.6,32.4
a169.2x32.4,169.2,32.4
a172.8x32.4,172.8,32.4
a176.4x32.4,176.4,32.4
a-180x36,-180,36
a-176.4x36,-176.4,36
a-172.8x36,-172.8,36
a-169.2x36,-169.2,36
a-165.6x36,-165.6,36
a-162x36,-162,36
a-158.4x36,-158.4,36
a-154.8x36,-154.8,36
a-151.2x36,-151.2,36
a-147.6x36,-147.6,36
a-144x36,-144,36
a-140.4x36,-140.4,36
a-136.8x36,-136.8,36
a-133.2x36,-133.2,36
a-129.6x36,-129.6,36
a-126x36,-126,36
a-122.4x36,-122.4,36
a-118.8x36,-118.8,36
a-115.2x36,-115.2,36
a-111.6x36,-111.6,36
a-108x36,-108,36
a-104.4x36,-104.4,36
a-100.8x36,-100.8,36
a-97.2x36,-97.2,36
a-93.6x36,-93.6,36
a-90x36,-90,36
a-86.4x36,-86.4,36
a-82.8x36,-82.8,36
a-79.2x36,-79.2,36
a-75.6x36,-75.6,36
a-72x36,-72,36
a-68.4x36,-68.4,36
a-64.8x36,-64.8,36
a-61.2x36,-61.2,36
a-57.6x36,-57.6,36
a-54x36,-54,36
a-50.4x36,-50.4,36
a-46.8x36,-46.8,36
a-43.2x36,-43.2,36
a-39.6x36,-39.6,36
a-36x36,-36,36
a-32.4x36,-32.4,36
a-28.8x36,-28.8,36
a-25.2x36,-25.2,36
a-21.6x36,-21.6,36
a-18x36,-18,36
a-14.4x36,-14.4,36
a-10.8x36,-10.8,36
a-7.2x36,-7.2,36
a-3.6x36,-3.6,36
a0x36,0,36
a3.6x36,3.6,36
a7.2x36,7.2,36
a10.8x36,10.8,36
a14.4x36,14.4,36
a18x36,18,36
a21.6x36,21.6,36
a25.2x36,25.2,36
a28.8x36,28.8,36
a32.4x36,32.4,36
a36x36,36,36
a39.6x36,39.6,36
a43.2x36,43.2,36
a46.8x36,46.8,36
a50.4x36,50.4,36
a54x36,54,36
a57.6x36,57.6,36
a61.2x36,61.2,36
a64.8x36,64.8,36
a68.4x36,68.4,36
a72x36,72,36
a75.6x36,75.6,36
a79.2x36,79.2,36
a82.8x36,82.8,36
a86.4x36,86.4,36
a90x36,90,36
a93.6x36,93.6,36
a97.2x36,97.2,36
a100.8x36,100.8,36
a104.4x36,104.4,36
a108x36,108,36
a111.6x36,111.6,36
a115.2x36,115.2,36
a118.8x36,118.8,36
a122.4x36,122.4,36
a126x36,126,36
a129.6x36,129.6,36
a133.2x36,133.2,36
a136.8x36,136.8,36
a140.4x36,140.4,36
a144x36,144,36
a147.6x36,147.6,36
a151.2x36,151.2,36
a154.8x36,154.8,36
a158.4x36,158.4,36
a162x36,162,36
a165.6x36,165.6,36
a169.2x36,169.2,36
a172.8x36,172.8,36
a176.4x36,176.4,36
a-180x39.6,-180,39.6
a-176.4x39.6,-176.4,39.6
a-172.8x39.6,-172.8,39.6
a-169.2x39.6,-169.2,39.6
a-165.6x39.6,-165.6,39.6
